rb_track_id,rb_track_name,rb_artists,rb_album,rb_genre,rb_file_type,rb_file_size_bytes,rb_duration_sec,rb_year_release,rb_average_bpm,rb_date_added,rb_playcount,rb_file_name,rb_tonality,rb_label,rb_extract_timestamp
632,Let You Go,DJOKO,Hen & Goose 002,House,AIFF,72692394,411,2020,122.0,2024-06-02,0,Djoko - Let You Go [recordJet],4A,recordJet,2025-12-12 14:53:56
633,Overflow (Original Mix),DJOKO,Overflow,"Deep Tech, Minimal",AIFF,56091624,316,2020,128.0,2024-06-02,1,DJOKO - Overflow (Original Mix) [Rawsome Deep],10A,Rawsome Deep,2025-12-12 14:53:56
634,Message in a bottle,Hostox,,Deep House,WAV,87498508,496,0,125.0,2024-06-02,0,Hostox - Message in a bottle,7A,,2025-12-12 14:53:56
635,Feel for You,Toman,Best of Moscow Records 2020,"Deep Tech, Minimal",AIFF,74839774,423,2021,127.0,2024-06-02,6,Toman - Feel for You [Moscow Records],4A,Moscow Records,2025-12-12 14:53:56
636,Buscando Money (Extended Mix) ,"TWENTY SIX, Tayson Kryss",Buscando Money,"Deep Tech, Minimal",AIFF,55928100,316,2023,128.0,2024-06-02,1,"TWENTY SIX, Tayson Kryss - Buscando Money (Extended Mix) [Glasgow Underground]",8A,Glasgow Underground,2025-12-12 14:53:56
637,Don't Hesitate (Original Mix),Toman,,"Deep Tech, Minimal",MP3,15813606,395,0,127.0,2024-06-09,3,Toman - Don't Hesitate (Original Mix),1A,,2025-12-12 14:53:56
638,Universal Love ,ANOTR,Universal Love EP,"Deep Tech, Minimal",AIFF,59917846,339,2019,126.0,2024-06-09,3,ANOTR - Universal Love [NO ART],6A,NO ART,2025-12-12 14:53:56
639,Witch Doctor (Ft. Nic Fanciulli) [Extended Mix],"John Summit, Nic Fanciulli",,Tech House,MP3,13619200,339,0,126.0,2024-06-09,2,John Summit - Witch Doctor (Ft. Nic Fanciulli [Extended Mix]) [Saved Records],4A,,2025-12-12 14:53:56
640,Thin Line (Extended Mix) ,"John Summit, GUZ (NL)",Thin Line,House,AIFF,61049738,345,2020,125.0,2024-06-09,0,"John Summit, GUZ (NL) - Thin Line (Extended Mix) [D4 D4NCE]",2A,D4 D4NCE,2025-12-12 14:53:56
641,Beat Boss (Original Mix),Latmun,Funky Drummer EP,Tech House,AIFF,74019576,419,2018,126.0,2024-06-09,0,Latmun - Beat Boss (Original Mix) [ElRow Music],2B,ElRow Music,2025-12-12 14:53:56
642,Da Revolution,Luuk Van Dijk,,"Deep Tech, Minimal",MP3,10041344,250,0,128.0,2024-06-09,3,Luuk Van Dijk - Da Revolution [NO ART],6A,,2025-12-12 14:53:56
643,Don't Call Me Baby (Joshwa Extended Remix) ,"Madison Avenue, Joshwa",Don't Call Me Baby (Joshwa Remix),"Deep Tech, Minimal",AIFF,63232164,358,2022,129.0,2024-06-09,0,Madison Avenue - Don't Call Me Baby (Joshwa Extended Remix) [Vicious],3A,Vicious,2025-12-12 14:53:56
644,Drugs From Amsterdam (Original Mix),Mau P,Drugs From Amsterdam,Tech House,AIFF,57813800,326,2022,125.0,2024-06-09,1,Mau P - Drugs From Amsterdam (Original Mix) [Repopulate Mars],2A,Repopulate Mars,2025-12-12 14:53:56
645,Da Fonk (Ft. Joni),"Mochakk, Joni",Da Fonk (feat. Joni),House,AIFF,105528910,366,0,127.0,2024-06-09,1,"Mochakk, Joni - Da Fonk (Ft. Joni) [Nervous Records]",8A,Nervous Records,2025-12-12 14:53:56
646,Itsa Trumpet Thing (Extended Mix),"Tom Staar, Gordon Edge",,House,MP3,14214615,352,0,126.0,2024-06-09,2,"Tom Staar, Gordon Edge - Itsa Trumpet Thing (Extended Mix) [CARTEL MUSIC]",3A,,2025-12-12 14:53:56
647,La Mandanga,Dani Masi & Santos Garcia,La Mandanga,Tech House,AIFF,72537750,410,2020,126.0,2024-06-09,0,Dani Masi & Santos Garcia - La Mandanga [WINLIKE Music],7B,WINLIKE Music,2025-12-12 14:53:56
648,Boogie Dance (Original Mix),George Smeddles,Boogie Dance EP,Tech House,AIFF,76987340,435,2019,125.0,2024-06-09,0,George Smeddles - Boogie Dance (Original Mix) [Under No Illusion],1A,Under No Illusion,2025-12-12 14:53:56
649,Jus' Come (Original Mix),Mark Knight & Tuff London,This Is Toolroom 2018,Tech House,AIFF,75235906,426,2017,124.0,2024-06-09,1,Mark Knight & Tuff London - Jus' Come (Original Mix) [Toolroom],3A,Toolroom,2025-12-12 14:53:56
650,Lucky Escape (Original Mix) ,Mojan,Lucky Escape (27 Aug 2021),"Deep Tech, Minimal",AIFF,69503012,393,2021,129.0,2024-06-09,2,Mojan - Lucky Escape (Original Mix) [7 Pot Primo],6A,7 Pot Primo,2025-12-12 14:53:56
651,Lauren (I Can't Stay Forever) (Claptone Extended Remix) ,Oden & Fatzo,Lauren (I Can't Stay Forever) (Claptone Remix),House,AIFF,66166484,374,2022,125.0,2024-06-09,0,Oden & Fatzo - Lauren (I Can't Stay Forever Claptone Extended Remix) [ColumbiaB1 Recordings],9A,ColumbiaB1 Recordings,2025-12-12 14:53:56
652,Sola (Original Mix),Tom & Collins,Time To Fly,House,AIFF,71745544,405,2019,124.0,2024-06-09,1,Tom & Collins - Sola (Original Mix) [Mother Recordings],12A,Mother Recordings,2025-12-12 14:53:56
653,Fantanized ,Toman,Otopeni EP (08 Apr 2019),"Deep Tech, Minimal",AIFF,86535966,490,2019,126.0,2024-06-09,2,Toman - Fantanized  [NO ART],11A,NO ART,2025-12-12 14:53:56
654,Little Gurl (Extended Mix),Ammo Avenue,Little Gurl,"Deep Tech, Minimal",MP3,17039720,421,2021,127.0,2024-06-09,3,Ammo Avenue - Little Gurl (Extended Mix) [Black Book Records],11A,Black Book Records,2025-12-12 14:53:56
655,Work My Body,Blass (ITA),Bassline,Tech House,AIFF,61714608,349,0,125.0,2024-06-09,4,Blass (ITA) - Work My Body [Black Habitat],11A,Black Habitat,2025-12-12 14:53:56
656,Take It (Extended Mix) ,Chris Coburn,Take It EP (17 Jun 2022),"Deep Tech, Minimal",AIFF,58364746,329,2022,129.0,2024-06-09,1,Chris Coburn - Take It (Extended Mix) [Ole Groove],1A,Ole Groove,2025-12-12 14:53:56
657,Dr. Felix ,Fabrizio Testoni,Eli.sound Presents_ Fabrizio Testoni From ITALY,"Deep Tech, Minimal",AIFF,56799697,321,2021,127.0,2024-06-18,4,Fabrizio Testoni - Dr. Felix  [eli.waxx],1A,eli.waxx,2025-12-12 14:53:56
658,Saturn Jazz,Lukaiz,My Art,"Deep Tech, Minimal",MP3,17365202,434,2022,129.0,2024-06-18,0,Lukaiz - Saturn Jazz,6A,,2025-12-12 14:53:56
659,Elektronate (Original Mix),Luuk Van Dijk,Da Beat EP,"Deep Tech, Minimal",MP3,14645896,363,0,128.0,2024-06-18,1,Luuk Van Dijk - Elektronate (Original Mix) [Solid Grooves Raw],6A,,2025-12-12 14:53:56
660,Face,Luuk Van Dijk,Body,"Deep Tech, Minimal",MP3,15763456,394,2015,124.0,2024-06-18,1,Luuk Van Dijk - Face [Roush],2A,,2025-12-12 14:53:56
661,Space Runner (Archie Hamilton Remix),"Mateo Dufour, Cosenza",Space Runner,"Deep Tech, Minimal",AIFF,80421450,455,2021,129.0,2024-06-18,0,"Mateo Dufour, Cosenza - Space Runner (Archie Hamilton Remix) [Key Records]",3A,Key Records,2025-12-12 14:53:56
662,The Field (Original Mix),100Hz,Mila EP,House,MP3,15969426,398,2009,130.99,2024-08-07,0,100Hz - The Field (Original Mix) [Bosconi Records],7B,Bosconi Records,2025-12-12 14:53:56
663,400 (Extended Mix),Chris Lake,Black Book ID's: Chapter 3,Tech House,MP3,11770222,292,2022,125.0,2024-08-07,0,Chris Lake - 400 (Extended Mix) [Black Book Records],4A,Black Book Records,2025-12-12 14:53:56
664,Do To Me,Cristoph,Do To Me EP,House,MP3,18329703,457,2014,123.0,2024-08-07,0,Cristoph - Do To Me [DFTD],2A,DFTD,2025-12-12 14:53:56
665,Oh Oh (Original Mix),Detlef,Kinky Tail EP,Tech House,MP3,17552743,435,2016,124.0,2024-08-07,1,Detlef - Oh Oh (Original Mix) [Hot Creations],9A,Hot Creations,2025-12-12 14:53:56
666,Saving Up (Extended) ,Dom Dolla,Saving Up (Extended),House,AIFF,61440256,347,2023,130.0,2024-08-07,0,Dom Dolla - Saving Up (Extended) [Three Six Zero Recordings],2A,Three Six Zero Recordings,2025-12-12 14:53:56
667,The Drums (Din Daa Daa) (Original Mix),"Claptone,George Kranz",The Drums (Din Daa Daa),House,AIFF,72615912,411,2017,122.0,2024-08-07,0,"George Kranz, Claptone - The Drums (Din Daa Daa Original Mix) [Different]",9A,Different,2025-12-12 14:53:56
668,Call You Back,Josh Butler,"Heroes of House, Vol. 3",Tech House,AIFF,77141514,429,0,126.0,2024-08-07,0,Josh Butler - Call You Back [ORIGINS RCRDS],8A,ORIGINS RCRDS,2025-12-12 14:53:56
669,Transitions,Mark Knight Ft. Adrian hour,Chaos Theory EP,Tech House,MP3,14932232,371,2015,124.0,2024-08-07,0,Mark Knight & Adrian Hour - Transitions [Toolroom Trax],10A,Toolroom Trax,2025-12-12 14:53:56
670,Method Man (Original Club Mix),Mihalis Safras & Siwell,Secret Weapons WEB,House,MP3,17985872,449,2015,126.0,2024-08-07,0,Mihalis Safras & Siwell - Method Man (Original Club Mix) [Toolroom Longplayer],4A,Toolroom Longplayer,2025-12-12 14:53:56
671,Materia (Robert Hood Remix),Nic Fanciulli,Global Underground: TWENTY (Digital Sampler),Tech House,MP3,20885531,521,2016,127.03,2024-08-07,0,Nic Fanciulli - Materia (Robert Hood Remix),1A,,2025-12-12 14:53:56
672,Accelerator (Extended Mix),"CamelPhat, Solardo",Accelerator - Extended Mix,Tech House,AIFF,71218750,403,2018,124.0,2024-08-07,0,"CamelPhat, Solardo - Accelerator (Extended Mix) [Ultra]",6A,Ultra,2025-12-12 14:53:56
673,Mont Blanc,"Chris Stussy, Toman",Whatudo EP,"Deep Tech, Minimal",MP3,15361953,382,2019,127.0,2024-08-07,4,"Chris Stussy, Toman - Mont Blanc [Meta]",1A,Meta,2025-12-12 14:53:56
674,Elevate ,"Dead Space, G. Felix",Elevate,Tech House,AIFF,73242158,414,2019,125.0,2024-08-07,1,"Dead Space, G. Felix - Elevate  [South Of Saturn]",5B,South Of Saturn,2025-12-12 14:53:56
675,Eres ,Francisco Allendes Ft. Be Manu,"Eres, Idive (13 Aug 2018)",Tech House,AIFF,69459226,393,0,127.0,2024-08-07,4,Francisco Allendes feat. Be Manu - Eres  [8Bit],11B,8Bit,2025-12-12 14:53:56
676,Bye Boy (Original Mix),JUST CHACE,Bye Boy,Tech House,MP3,14995402,369,2021,126.0,2024-08-07,0,JUST CHACE - Bye Boy (Original Mix) [NastyFunk Records],11A,NastyFunk Records,2025-12-12 14:53:56
677,Masina (Extended Version) ,"Matthias Tanzmann, Black Circle",Masina (Extended Version),Tech House,AIFF,67536152,382,2020,123.0,2024-08-07,1,"Matthias Tanzmann, Black Circle - Masina (Extended Version) [Moon Harbour Recordings]",10A,Moon Harbour Recordings,2025-12-12 14:53:56
678,Wiggida Wack (Original Mix),Mirco Caruso,Wiggida Wack EP (27 Jan 2017),Tech House,MP3,22390912,460,2017,124.0,2024-08-07,1,Mirco Caruso - Wiggida Wack (Original Mix) [2Drop Records],1A,2Drop Records,2025-12-12 14:53:56
679,Jealous (Extended Mix),Mochakk,Jealous,House,AIFF,60938134,344,2023,128.0,2024-08-07,1,Mochakk - Jealous (Extended Mix) [CircoLoco Records],4B,CircoLoco Records,2025-12-12 14:53:56
680,Skasy ,Rafa Barrios,Skasy,Tech House,AIFF,64602924,365,2019,126.0,2024-08-07,1,Rafa Barrios - Skasy  [Repopulate Mars],4A,Repopulate Mars,2025-12-12 14:53:56
681,Voy Voy (Extended Mix),"Vitor Vinter, Sudden Heat",Off The Grid Excursions: Vol. I,Tech House,MP3,12505710,308,2022,128.0,2024-08-07,1,"Vitor Vinter, Sudden Heat - Voy Voy (Extended Mix) [Off The Grid]",6A,Off The Grid,2025-12-12 14:53:56
683,The Rapture Pt.II ,&ME,The Rapture Pt.II,Afro House,AIFF,90527754,512,2018,120.0,2025-01-02,0,&ME - The Rapture Pt.II  [Keinemusik],3A,Keinemusik,2025-12-12 14:53:56
684,The Rapture Pt.III (Original Mix),"&ME, Black Coffee",The Rapture Pt.III,Afro House,AIFF,85167084,482,2023,120.0,2025-01-02,0,"&ME, Black Coffee - The Rapture Pt.III (Original Mix) [Keinemusik]",9A,Keinemusik,2025-12-12 14:53:56
685,The Dream (Ft. Martina Camargo) (Extended Mix) ,"Adam Port, Martina Camargo",,Afro House,AIFF,72385976,409,2023,119.0,2025-01-02,0,"Adam Port, Theus Mago - The Dream (Ft. Martina Camargo Extended Mix) [Defected]",10A,Defected,2025-12-12 14:53:56
686,Does It Matter (Ajna (BE) Remix) ,"Ajna (BE), Samm (BE)",Does It Matter (Ajna (BE) Remix),Afro House,AIFF,71352956,404,2023,120.0,2025-01-02,1,"Ajna (BE), Samm (BE) - Does It Matter (Ajna BE Remix) [Magnifik Music]",6A,Magnifik Music,2025-12-12 14:53:56
687,Want You (Need You) (Adam Port Remix),"Bell Towers, Adam Port",,Afro House,AIFF,91882584,520,2021,121.0,2025-01-02,1,Bell Towers - Want You (Need You Adam Port Remix) [Public Possession],5A,Public Possession,2025-12-12 14:53:56
688,Mariposa (Bedouin Remix) ,"CANU, Nu, Alejandro Castelli, Bedouin",,Afro House,AIFF,91130452,515,0,121.0,2025-01-02,1,"CANU, Nu, Alejandro Castelli - Mariposa (Bedouin Remix) [Bar 25 Music]",9A,Bar 25 Music,2025-12-12 14:53:56
689,Epika (Original Mix),"Guy Mantzur, Roy Rosenfeld",House Of Mo',Afro House,AIFF,91616518,518,2021,120.0,2025-01-02,1,"Guy Mantzur, Roy Rosenfeld - Epika (Original Mix) [MoBlack Records]",8A,MoBlack Records,2025-12-12 14:53:56
690,Lovefool (Original Mix) ,Juan Yarin,,Afro House,AIFF,73707584,417,2022,123.0,2025-01-02,1,Juan Yarin - Lovefool (Original Mix) [Rumors],5B,Rumors,2025-12-12 14:53:56
691,Serenity (Original Mix),Popof,,Melodic House,MP3,17162368,429,0,127.0,2025-01-02,0,Popof - Serenity (Original Mix) [Form],3A,,2025-12-12 14:53:56
692,Underwater (Adam Port Remix),"Rufus Du Sol, Adam Port",,Melodic House,AIFF,70526500,399,2019,118.0,2025-01-02,0,Rufus Du Sol - Underwater (Adam Port Remix) [Rose Avenue_Reprise],11A,Rose Avenue/Reprise,2025-12-12 14:53:56
693,The Rapture,&ME,Avalon EP,Afro House,AIFF,85081190,481,2017,120.0,2025-01-02,0,&ME - The Rapture [Keinemusik],8A,Keinemusik,2025-12-12 14:53:56
694,You & Me (Rivo Extended Mix),"Disclosure, Eliza Doolittle, Rivo",,Afro House,MP3,14504549,362,2023,122.0,2025-01-10,0,Disclosure & Eliza Doolittle - You & Me (Rivo Extended Mix) [UMC (Universal Music Catalogue)],3A,,2025-12-12 14:53:56
695,Papi (Bhabi),Eden Shalev,,Afro House,MP3,13899369,346,2022,119.0,2025-01-10,0,Eden Shalev - Papi (Bhabi) [MoBlack Records],5A,MoBlack Records,2025-12-12 14:53:56
696,Two Zulu Men In Ibiza ,"Enoo Napa, DJ Merlon",Two Zulu Men In Ibiza EP,Afro House,AIFF,74396168,421,2022,120.0,2025-01-10,0,"Enoo Napa, DJ Merlon - Two Zulu Men In Ibiza  [Rise Music]",9A,Rise Music,2025-12-12 14:53:56
697,The Light ,Fahlberg,The Light EP,Melodic House,AIFF,89422354,505,2022,122.0,2025-01-10,1,Fahlberg - The Light  [MoBlack Records],8A,MoBlack Records,2025-12-12 14:53:56
698,Premier Gaou (Nitefreak Extended Remix),"Magic System, Francis Mercier, Nitefreak",,Afro House,MP3,15344146,381,2021,122.0,2025-01-10,1,"Magic System, Francis Mercier - Premier Gaou (Nitefreak Extended Remix) [SPINNIN' DEEP]",6A,,2025-12-12 14:53:56
699,"More Love (Rampa, &ME Remix)","Moderat, Keinemusik",,Melodic House,AIFF,78180504,442,2023,122.0,2025-01-10,1,"Moderat, Keinemusik - More Love (Rampa, &ME Remix) [Keinemusik]",10A,Keinemusik,2025-12-12 14:53:56
700,Another Life (Marten Lou Remix) (Original Mix),"Naomi Sharon, Marten Lou",,Afro House,MP3,12126336,303,2023,121.0,2025-01-10,0,Naomi Sharon - Another Life (Marten Lou Remix Original Mix) [OVO Sound],10A,,2025-12-12 14:53:56
701,On My Knees (Adriatique Remix),Rufus Du Sol,Surrender (Remixes),Melodic House,AIFF,79821050,451,2022,120.0,2025-01-10,0,Rufus Du Sol - On My Knees (Adriatique Remix) [Rose Avenue_Reprise],4A,Rose Avenue/Reprise,2025-12-12 14:53:56
702,Anchor Point (Ft. Stevo Atambire),"Ahmed Spins,Stevo Atambire",Anchor Point EP,Afro House,AIFF,63460768,359,2022,123.0,2025-01-10,0,"Stevo Atambire, Ahmed Spins - Anchor Point (Ft. Stevo Atambire)  [MoBlack Records]",8A,MoBlack Records,2025-12-12 14:53:56
703,Miracle (Original Mix),"WhoMadeWho, Adriatique",,Melodic House,AIFF,67302050,380,2023,123.0,2025-01-10,0,"WhoMadeWho, Adriatique - Miracle (Original Mix) [Rose Avenue]",5A,Rose Avenue,2025-12-12 14:53:56
704,Noir Infusion,"Chris Stussy, Toman",Whatudo EP,"Deep Tech, Minimal",MP3,16101741,400,2019,126.0,2025-01-10,0,"Chris Stussy, Toman - Noir Infusion [Meta]",11A,,2025-12-12 14:53:56
705,Whatudo,"Chris Stussy, Toman",Whatudo EP,"Deep Tech, Minimal",MP3,17182165,427,2019,127.0,2025-01-10,0,"Chris Stussy, Toman - Whatudo [Meta]",4B,,2025-12-12 14:53:56
706,Make Me Feel (Original Mix) ,John Summit,Make Me Feel (26 Mar 2021),Tech House,AIFF,65873654,372,2021,126.0,2025-01-10,1,John Summit - Make Me Feel (Original Mix) [Insomniac Records],5A,Insomniac Records,2025-12-12 14:53:56
707,Show Me feat. Hannah Boleyn (Extended Mix) ,"John Summit, Hannah Boleyn",Show Me - Extended Mix,House,AIFF,57371166,323,2022,126.0,2025-01-10,0,"John Summit, Hannah Boleyn - Show Me feat. Hannah Boleyn (Extended Mix) [Off The Grid]",7A,Off The Grid,2025-12-12 14:53:56
708,Summertime Chi (Original Mix),"Lee Foss, Hayley May, John Summit",Summertime Chi,House,AIFF,67568590,382,2020,126.0,2025-01-10,0,"Lee Foss, Hayley May, John Summit - Summertime Chi (Original Mix) [Repopulate Mars]",7A,Repopulate Mars,2025-12-12 14:53:56
709,Moving (Original Mix),Max Chapman,Moving EP,Tech House,AIFF,70611900,398,2019,127.0,2025-01-10,0,Max Chapman - Moving (Original Mix) [Resonance Records],4A,Resonance Records,2025-12-12 14:53:56
710,Arpideous ,Mochakk,All You Can Eat (All-Stars),Tech House,MP3,14035922,348,2020,124.0,2025-01-10,0,Mochakk - Arpideous  [Sweets & Treats],4A,,2025-12-12 14:53:56
711,Better Than This (Extended Mix),"Parachute Youth, John Summit",Better Than This,Tech House,MP3,15231315,345,2021,125.0,2025-01-10,0,"Parachute Youth, John Summit - Better Than This (Extended Mix) [Sweat It Out]",8A,,2025-12-12 14:53:56
712,Don Julio (Extended Mix),Shaded (LA),,Tech House,MP3,12501805,308,2023,128.0,2025-01-10,0,Shaded (LA) - Don Julio (Extended Mix) [Experts Only],2B,Experts Only,2025-12-12 14:53:56
713,Mr. President,"Stefano Noferini, Danniel Selfmade",Mr. President,Tech House,MP3,19660046,488,2016,124.0,2025-01-10,0,"Stefano Noferini, Danniel Selfmade - Mr. President [Deeperfect Records]",2A,Deeperfect Records,2025-12-12 14:53:56
714,Get Together (Extended Mix),"Robbie Rivera, David Tort",,Tech House,MP3,17331459,428,2016,124.0,2025-01-10,0,"Robbie Rivera, David Tort - Get Together (Extended Mix) [SPINNIN' DEEP]",5A,SPINNIN' DEEP,2025-12-12 14:53:56
715,Calypso (Extended Mix),Round Table Knights,"Deep Cuts, Vol. 5",House,MP3,9066624,226,2017,126.0,2025-01-10,0,Round Table Knights - Calypso (Extended Mix),2A,,2025-12-12 14:53:56
716,Lose Control,Cloonee,,"Deep Tech, Minimal",MP3,14639586,365,2019,126.0,2025-01-10,0,Cloonee - Lose Control [CLNE],8A,,2025-12-12 14:53:56
717,Gajapati,Eduardo De La Calle,The Methodical Machines EP,"Deep Tech, Minimal",MP3,17864704,439,2014,125.0,2025-01-10,0,Eduardo De La Calle - Gajapati [Cadenza],11A,,2025-12-12 14:53:56
718,The Lone Brazilian (Original Mix) ,Flashmob,The Lone Brazilian,"Deep Tech, Minimal",AIFF,69990096,396,0,124.0,2025-01-10,0,Flashmob - The Lone Brazilian (Original Mix) [Hot Creations],11A,Hot Creations,2025-12-12 14:53:56
719,Same Man,Franky Rizardo,,House,MP3,15613629,388,2017,125.0,2025-01-10,0,Franky Rizardo - Same Man [Defected],9A,Defected,2025-12-12 14:53:56
720,Liquor Store (Extended Mix) ,Joel Corry,Liquor Store,Tech House,AIFF,57208227,323,2022,125.0,2025-01-10,0,Joel Corry - Liquor Store (Extended Mix) [D4 D4NCE],9A,D4 D4NCE,2025-12-12 14:53:56
721,(It Goes Like) Nanana,Peggy Gou,(It Goes Like) Nanana,House,AIFF,64866966,367,2023,130.0,2025-01-10,0,Peggy Gou -  (It Goes Like Nanana) [XL Recordings],6A,XL Recordings,2025-12-12 14:53:56
722,I Go (Original Mix),Peggy Gou,I Go,House,AIFF,64758738,358,2021,120.0,2025-01-10,0,Peggy Gou - I Go (Original Mix) [Gudu Records],12A,Gudu Records,2025-12-12 14:53:56
723,I Go (Soulwax Remix),"Peggy Gou, Soulwax",,Tech House,AIFF,72502060,410,0,125.0,2025-01-10,0,Peggy Gou - I Go (Soulwax Remix) [Gudu Records],12A,Gudu Records,2025-12-12 14:53:56
724,Wakaru,ZÄBADAN & Cafe De Anatolia,Wakaru,Afro House,MP3,16969728,423,2023,123.0,2025-01-25,0,ZÄBADAN & Cafe De Anatolia - Wakaru [Cafe De Anatolia LAB],11A,Cafe De Anatolia LAB,2025-12-12 14:53:56
725,Como Antes (Gama Remix),"Bad Bunny, Gama",,Afro House,WAV,90624146,471,0,120.0,2025-01-25,0,Bad Bunny - Como Antes (Gama Remix),8B,,2025-12-12 14:53:56
726,Malo Okoma,Dj Poolboi,Stay Just A Little While Longer,Organic House,MP3,14298010,357,2022,118.0,2025-01-25,0,Dj Poolboi - malo okoma [Unbelievably Spectacular],12B,,2025-12-12 14:53:56
727,Carbon (Extended Mix),Eli & Fur,,Organic House,AIFF,54538332,308,2021,110.0,2025-01-25,0,Eli & Fur - Carbon (Extended Mix) [Anjunadeep],12A,Anjunadeep,2025-12-12 14:53:56
728,Otherside (Extended Mix) ,Eli & Fur,,Progressive House,AIFF,54847862,310,2020,126.0,2025-01-25,0,Eli & Fur - Otherside (Extended Mix) [SPINNIN' DEEP],4A,SPINNIN' DEEP,2025-12-12 14:53:56
729,Fingerprint (Original Mix),Lane 8,Lane 8 Club Collection Volume One: Darker Instrumentals,Melodic House,MP3,16322883,404,2023,124.0,2025-01-25,0,Lane 8 - Fingerprint (Original Mix) [This Never Happened],4A,This Never Happened,2025-12-12 14:53:56
730,Forget (Original Mix) ,"Lee Burridge, Lost Desert",Moogami EP,Organic House,AIFF,90060232,510,2020,121.0,2025-01-25,0,"Lee Burridge, Lost Desert - Forget (Original Mix) [TRYBESof]",7A,TRYBESof,2025-12-12 14:53:56
731,Miradors (Lane 8 Remix),Solomon Grey,Miradors (Remixes),Melodic House,MP3,22027939,550,2015,123.0,2025-01-25,0,Solomon Grey - Miradors (Lane 8 Remix) [Anjunadeep],11A,Anjunadeep,2025-12-12 14:53:56
732,Who's Afraid of Detroit (10 Year Anniversary Mix),Claude VonStroke,,Tech House,MP3,16027733,398,2016,124.0,2025-02-05,0,Claude VonStroke - Who's Afraid of Detroit (10 Year Anniversary Mix) [dirtybid],4A,dirtybid,2025-12-12 14:53:56
733,The Ciggie (Original Mix) ,Cloonee,The Ciggie,Tech House,AIFF,65871848,373,2018,124.0,2025-02-05,0,Cloonee - The Ciggie (Original Mix) [Solid Grooves Raw],8A,Solid Grooves Raw,2025-12-12 14:53:56
734,The Groove,Cloonee,,Tech House,MP3,14842403,371,2019,125.0,2025-02-05,0,Cloonee - The Groove [iCompilations],5A,iCompilations,2025-12-12 14:53:56
735,Kinky Tail (Original Mix),Detlef,,Tech House,MP3,17623835,437,2016,124.0,2025-02-05,0,Detlef - Kinky Tail (Original Mix) [Hot Creations],9A,Hot Creations,2025-12-12 14:53:56
736,Funk Dat (Original Mix),84Bit,The Best Of Monoside,House,AIFF,73117304,413,2019,121.0,2025-02-05,0,84Bit - Funk Dat (Original Mix) [MONOSIDE],3A,MONOSIDE,2025-12-12 14:53:56
737,Love Dose (Luciano Remix),"Argy, Luciano",Chronographic,"Deep Tech, Minimal",MP3,16239836,404,2016,125.98,2025-02-05,0,"Argy, Luciano - Love Dose (Luciano Remix) [These Days]",3A,These Days,2025-12-12 14:53:56
738,The Tribe ,"Ben Walsh (UK), Tate Flowers",,Tech House,AIFF,66399168,376,2020,127.0,2025-02-05,1,"Ben Walsh (UK), Tate Flowers - The Tribe  [Habitat]",1A,Habitat,2025-12-12 14:53:56
739,Sete (Original Mix) ,"BLOND:ISH, Francis Mercier, Amadou & Mariam",,House,AIFF,69816566,395,2022,125.0,2025-02-05,0,"BLONDISH, Francis Mercier, Amadou & Mariam - Sete (Original Mix) [Insomniac Records]",11A,Insomniac Records,2025-12-12 14:53:56
740,No Worries (Dennis Quin Remix),Butch,,House,AIFF,56489488,320,2022,126.0,2025-02-05,0,Butch - No Worries (Dennis Quin Remix) [Cecille],4A,Cecille,2025-12-12 14:53:56
741,Olddays (Original Mix),"Caal, Baum",,Tech House,MP3,14085298,345,2016,125.0,2025-02-05,0,"Caal, Baum - Olddays (Original Mix) [Stereo Productions]",9A,Stereo Productions,2025-12-12 14:53:56
742,It's Ours (Original Mix) ,"David Guetta, Idris Elba, ARTBAT",,Melodic Techno,AIFF,85388024,483,2022,127.0,2025-02-05,0,"David Guetta, Idris Elba, ARTBAT - It's Ours (Original Mix) [UPPERGROUND]",10A,UPPERGROUND,2025-12-12 14:53:56
743,Turn On The Lights again.. (Ft. Future) (Solomun Remix),"Future, Swedish House Mafia, Fred again.., Solomun",,Melodic Techno,AIFF,63086428,357,2022,128.0,2025-02-05,0,"Future, Swedish House Mafia, Fred again.. - Turn On The Lights again.. (feat. Future Solomun Remix) [Atlantic Records UK]",10A,Atlantic Records UK,2025-12-12 14:53:56
744,TARAKA (Extended Mix),Gordo,,Melodic Techno,MP3,16154088,402,2021,124.0,2025-02-05,0,Gordo - TARAKA (Extended Mix) [Ultra],5A,Ultra,2025-12-12 14:53:56
745,Metro (Extended Mix),"Kevin de Vries, Mau P",Metro,Melodic Techno,AIFF,62837498,355,2023,125.0,2025-02-05,0,"Kevin de Vries, Mau P - Metro (Extended Mix) [Afterlife Records]",8A,Afterlife Records,2025-12-12 14:53:56
746,Love Idol (Original Mix),Mathias Schaffhäuser,Love Idol,Melodic Techno,MP3,28700672,716,2018,124.0,2025-02-05,0,Mathias Schaffhäuser - Love Idol (Original Mix),9B,,2025-12-12 14:53:56
747,Sleepless (Stephan Bodzin Remix),Pan-Pot,The Other Remixes,Melodic Techno,MP3,21697684,540,2015,120.0,2025-02-05,0,Pan-Pot - Sleepless (Stephan Bodzin Remix) [Second State],8A,Second State,2025-12-12 14:53:56
